,Zip Code,Community,Zip Code Latitude,Zip Code Longitude,Venue,Venue Category,City
405,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Chinese Friends Restaurant,Chinese Restaurant,Los Angeles
406,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,SUBWAY,Sandwich Place,Los Angeles
407,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Hop Woo BBQ Seafood Restaurant,Chinese Restaurant,Los Angeles
408,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Thien Huong,Vietnamese Restaurant,Los Angeles
409,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Hop Li Seafood Restaurant,Chinese Restaurant,Los Angeles
410,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Subway,Sandwich Place,Los Angeles
411,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,La Noche Buena,Mexican Restaurant,Los Angeles
412,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,El Rancho Grande,Mexican Restaurant,Los Angeles
413,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Blossom Chinatown,Vietnamese Restaurant,Los Angeles
414,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Abernethy’s,Restaurant,Los Angeles
415,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Wok Inn Restaurant,Asian Restaurant,Los Angeles
416,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Lao Tao,Taiwanese Restaurant,Los Angeles
417,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,California Pita,Mediterranean Restaurant,Los Angeles
418,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,El Paseo Inn,Mexican Restaurant,Los Angeles
419,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Plum Tree Inn,Chinese Restaurant,Los Angeles
420,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Sorrento Liquor,Snack Place,Los Angeles
421,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,New Dragon Restaurant,Chinese Restaurant,Los Angeles
422,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Gigo's Cafe & Deli,Vietnamese Restaurant,Los Angeles
423,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Qin West Chinese Cuisine,Chinese Restaurant,Los Angeles
424,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Homeboy Diner,Café,Los Angeles
425,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Traxx Restaurant,New American Restaurant,Los Angeles
426,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Las Anitas,Mexican Restaurant,Los Angeles
427,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Pho Broadway,Vietnamese Restaurant,Los Angeles
428,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Wonder Bakery,Bakery,Los Angeles
429,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Clara Shortridge Foltz Criminal Building Cafeteria,Cafeteria,Los Angeles
430,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,The Pastry Place,Restaurant,Los Angeles
431,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Papa John's Pizza,Pizza Place,Los Angeles
432,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,J&K Hong Kong Cuisine,Chinese Restaurant,Los Angeles
433,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Quiznos,Sandwich Place,Los Angeles
434,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Bang Na Thai Fusion,Asian Restaurant,Los Angeles
435,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,The Courtyard Cafe at The California Endowment,Café,Los Angeles
436,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Juanita's,Mexican Restaurant,Los Angeles
437,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Subway,Sandwich Place,Los Angeles
438,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Placita Cafe,Mexican Restaurant,Los Angeles
439,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Leon's Kitchen,American Restaurant,Los Angeles
440,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Los Angeles Pizza Co.,Pizza Place,Los Angeles
441,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Authentic Thai,Thai Restaurant,Los Angeles
442,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Kabob Kings,Food Truck,Los Angeles
443,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Michael J’s Pizzeria & Bar,Italian Restaurant,Los Angeles
444,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Lunchstop Sidewalk Café,Café,Los Angeles
445,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Cocina Roja,Mexican Restaurant,Los Angeles
446,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Spotlight Cafe at Music Center,Café,Los Angeles
447,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Haute Burger,Food Truck,Los Angeles
448,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,L A Dot Bus Pass,Food,Los Angeles
449,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Carl's Jr.,Fast Food Restaurant,Los Angeles
450,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Zen Mei Bistro,Chinese Restaurant,Los Angeles
451,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,JR Bistro,Chinese Restaurant,Los Angeles
452,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Chow Mein,Chinese Restaurant,Los Angeles
453,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Cafe Galero,American Restaurant,Los Angeles
454,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Mochi Cat,Snack Place,Los Angeles
455,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Mandarin Chateau,Chinese Restaurant,Los Angeles
456,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Asada Mexican Restaurant,Mexican Restaurant,Los Angeles
457,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Trimana,Deli / Bodega,Los Angeles
458,90012,"Los Angeles (Downtown Civic Center, Chinatown, Arts District, Bunker Hill, Historic Core, Little Tokyo)",34.061611,-118.23944,Cafe at the Hall,Café,Los Angeles
459,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Perch,French Restaurant,Los Angeles
460,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Cafe Caracas,Restaurant,Los Angeles
461,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Donut Friend,Donut Shop,Los Angeles
462,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Fisherman's Outlet,Seafood Restaurant,Los Angeles
463,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Wurstküche,German Restaurant,Los Angeles
464,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Yuko Kitchen,Japanese Restaurant,Los Angeles
465,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Eggslut,Breakfast Spot,Los Angeles
466,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Mezcalero,Mexican Restaurant,Los Angeles
467,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Guisados,Taco Place,Los Angeles
468,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,KazuNori: The Original Hand Roll Bar,Sushi Restaurant,Los Angeles
469,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Sari Sari Store LA,Filipino Restaurant,Los Angeles
470,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Catch 21,Seafood Restaurant,Los Angeles
471,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Maccheroni Republic,Italian Restaurant,Los Angeles
472,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Bavel,Mediterranean Restaurant,Los Angeles
473,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Nickel Diner,Diner,Los Angeles
474,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,The Factory Kitchen,Italian Restaurant,Los Angeles
475,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Little Easy,Gastropub,Los Angeles
476,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Manuela,American Restaurant,Los Angeles
477,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Cafe Gratitude,Vegetarian / Vegan Restaurant,Los Angeles
478,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Honda Ya,Japanese Restaurant,Los Angeles
479,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Simply Salad,Salad Place,Los Angeles
480,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Villa Moreliana,Mexican Restaurant,Los Angeles
481,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Blu Jam Cafe,Breakfast Spot,Los Angeles
482,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Horse Thief,BBQ Joint,Los Angeles
483,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Sticky Rice,Thai Restaurant,Los Angeles
484,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Eat Drink Americano,Gastropub,Los Angeles
485,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Beard Papa's,Bakery,Los Angeles
486,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Tsurumaru Udon Honpo,Japanese Restaurant,Los Angeles
487,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Bar Amá,Mexican Restaurant,Los Angeles
488,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Breadlam,Restaurant,Los Angeles
489,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Sarita's Pupuseria,Latin American Restaurant,Los Angeles
490,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Spread Mediterranean Kitchen,Mediterranean Restaurant,Los Angeles
491,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Le Petit Paris,French Restaurant,Los Angeles
492,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Orleans & York Deli,Cajun / Creole Restaurant,Los Angeles
493,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Lupetti Pizzeria,Pizza Place,Los Angeles
494,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,464,Burger Joint,Los Angeles
495,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Rice Box,Cantonese Restaurant,Los Angeles
496,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Shojin,Vegetarian / Vegan Restaurant,Los Angeles
497,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Manna Korean BBQ,Korean Restaurant,Los Angeles
498,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Sushi Go 55,Sushi Restaurant,Los Angeles
499,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Orsa & Winston,Italian Restaurant,Los Angeles
500,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Olio Wood Fire Pizzeria,Pizza Place,Los Angeles
501,90013,"Los Angeles (Downtown Central, Downtown Fashion District)",34.044662,-118.24255,Sushi Zo,Sushi Restaurant,Los Angeles
502,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Corporation Food Hall,Food Court,Los Angeles
503,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,LA Café,American Restaurant,Los Angeles
504,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Sonoratown,Taco Place,Los Angeles
505,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Shake Shack,Burger Joint,Los Angeles
506,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Tacos 1986,Taco Place,Los Angeles
507,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Clifton's Republic,Cafeteria,Los Angeles
508,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Tocaya DTLA,Mexican Restaurant,Los Angeles
509,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Veggie Grill,Vegetarian / Vegan Restaurant,Los Angeles
510,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Meatzilla!,Burger Joint,Los Angeles
511,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,il caffè,Café,Los Angeles
512,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Shibumi,Japanese Restaurant,Los Angeles
513,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Margarita's Place,Diner,Los Angeles
514,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Dunkin',Donut Shop,Los Angeles
515,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,No Ghost Bears,Café,Los Angeles
516,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Poppy + Rose,Breakfast Spot,Los Angeles
517,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Umami Burger,Burger Joint,Los Angeles
518,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Wake and Late,Restaurant,Los Angeles
519,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,sweetgreen,Salad Place,Los Angeles
520,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Paris Baguette,Bakery,Los Angeles
521,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Tender Greens,Salad Place,Los Angeles
522,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Sakana Sushi Lounge,Sushi Restaurant,Los Angeles
523,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Terroni Downtown,Italian Restaurant,Los Angeles
524,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Sultan Chicken,Middle Eastern Restaurant,Los Angeles
525,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Casa La Doña,Mexican Restaurant,Los Angeles
526,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Little Sister,Asian Restaurant,Los Angeles
527,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Pizza Hut,Pizza Place,Los Angeles
528,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Subway,Sandwich Place,Los Angeles
529,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Corner Bakery,Bakery,Los Angeles
530,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Localita & The Badasserie,Vegetarian / Vegan Restaurant,Los Angeles
531,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,WILD Living Food,Vegetarian / Vegan Restaurant,Los Angeles
532,90014,"Los Angeles (Downtown Historic Core, Arts District)",34.042912,-118.25193,Preux & Proper,Cajun / Creole Restaurant,Los Angeles
533,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Santee Falafel,Middle Eastern Restaurant,Los Angeles
534,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Zinque,French Restaurant,Los Angeles
535,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Yard House,American Restaurant,Los Angeles
536,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Alley Dog,Hot Dog Joint,Los Angeles
537,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Simply Salad,Salad Place,Los Angeles
538,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,El Cholo,Mexican Restaurant,Los Angeles
539,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Chipotle Mexican Grill,Burrito Place,Los Angeles
540,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Birdies,Fried Chicken Joint,Los Angeles
541,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Danny's Tacos,Food Truck,Los Angeles
542,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Faith & Flower,New American Restaurant,Los Angeles
543,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Breva Restaurant,Mediterranean Restaurant,Los Angeles
544,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Best Girl,New American Restaurant,Los Angeles
545,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Mex-Perú-Gipsy,Mexican Restaurant,Los Angeles
546,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Javier's Tacos Mexico,Mexican Restaurant,Los Angeles
547,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Cow Cafe,Café,Los Angeles
548,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,The Stocking Frame,American Restaurant,Los Angeles
549,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Pilot,Mediterranean Restaurant,Los Angeles
550,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,DTLA Ramen,Ramen Restaurant,Los Angeles
551,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Fernando's Taco Inn,Taco Place,Los Angeles
552,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Rosa Mexicano,Mexican Restaurant,Los Angeles
553,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,WP24 by Wolfgang Puck,Chinese Restaurant,Los Angeles
554,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Shekarchi Restaurant,Middle Eastern Restaurant,Los Angeles
555,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Dune,Mediterranean Restaurant,Los Angeles
556,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Fleming's Prime Steakhouse & Wine Bar,Steakhouse,Los Angeles
557,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,SUBWAY,Sandwich Place,Los Angeles
558,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Arashi Sushi,Sushi Restaurant,Los Angeles
559,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,subway,Sandwich Place,Los Angeles
560,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Metro Grill & Mini Mart,Fast Food Restaurant,Los Angeles
561,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Pho Saigon,Vietnamese Restaurant,Los Angeles
562,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,The Palm Los Angeles,Steakhouse,Los Angeles
563,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Sibling Rival,American Restaurant,Los Angeles
564,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Strada Eateria & Bar,Spanish Restaurant,Los Angeles
565,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Patxi’s Pizza,Pizza Place,Los Angeles
566,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,El Patroncito Mexican Cuisine,Mexican Restaurant,Los Angeles
567,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,International Food Court,Food Court,Los Angeles
568,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Los Molcajetes,Food,Los Angeles
569,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Bodhi Bowl,Vegetarian / Vegan Restaurant,Los Angeles
570,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Aladdin's Coffee Shop,Mexican Restaurant,Los Angeles
571,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Hygge Bakery,Bakery,Los Angeles
572,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Rock'n Fish,Seafood Restaurant,Los Angeles
573,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Mr. Masala,Indian Restaurant,Los Angeles
574,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Wood Spoon,Brazilian Restaurant,Los Angeles
575,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Wolfgang Puck Bar & Grill,American Restaurant,Los Angeles
576,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Katsuya L.A. LIVE,Sushi Restaurant,Los Angeles
577,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Mikado Sushi & Roll,Sushi Restaurant,Los Angeles
578,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Shaquille's,Restaurant,Los Angeles
579,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,McDonald's,Fast Food Restaurant,Los Angeles
580,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Taco Bravo,Mexican Restaurant,Los Angeles
581,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,LACC Cafeteria,Cafeteria,Los Angeles
582,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,The Surfer Taco Truck,Food Truck,Los Angeles
583,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Cousins Maine Lobster Truck,Food Truck,Los Angeles
584,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,San Manuel Club,American Restaurant,Los Angeles
585,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Blaze Pizza,Pizza Place,Los Angeles
586,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,New Moon Restaurant,Asian Restaurant,Los Angeles
587,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,California Kabob Kitchen,Middle Eastern Restaurant,Los Angeles
588,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,City Kitchen,American Restaurant,Los Angeles
589,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,SmashBurger,Burger Joint,Los Angeles
590,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Wetzel's Pretzels,Snack Place,Los Angeles
591,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,The Galaxy Food Court,Food Court,Los Angeles
592,90015,"Los Angeles (Dowtown Fashion District, South Park-South)",34.038993,-118.26516,Magnolia Downtown,American Restaurant,Los Angeles
